rank,CompanyNumber,CompanyName,score,reason_1,contribution_1,value_1,reason_2,contribution_2,value_2,reason_3,contribution_3,value_3
75,06264478,M PHILLIPS CONSULTANTS LTD,0.18742606925195335,months_since_last_accounts_filing,1.3788075788333733,2.0,segment,0.9686452905866333,Small,days_to_next_accounts_due,0.863532971298508,608.0
76,09765349,MAKROSOFT LIMITED,0.18685856096418024,months_since_last_accounts_filing,1.5067492815831436,2.0,days_to_next_accounts_due,1.0274990042191643,608.0,segment,0.9108491523510952,Micro
77,SC184280,COWIE SEAFOODS LIMITED,0.18432440226448632,months_since_last_accounts_filing,1.2719243648447094,28.0,Mortgages.NumMortCharges,0.5916666168360124,4.0,segment,0.45784606358916063,Small
78,03310580,THE PROACTIVE ACCOUNTANT LTD,0.1803516792057601,days_to_next_accounts_due,1.9665177622444254,639.0,months_since_last_accounts_filing,1.5798762793991392,1.0,segment,0.8050682284203399,Micro
79,08954533,AJM FINANCIAL SERVICES LONDON LTD,0.17911953327699742,months_since_last_accounts_filing,1.4438522072112931,2.0,days_to_next_accounts_due,1.0223849777331921,608.0,segment,0.9754299553135664,Small
80,12620180,HARDOWN LTD,0.17870716192824548,months_since_last_accounts_filing,1.3519817960360185,2.0,segment,0.9780282396564549,Small,days_to_next_accounts_due,0.8835487392974655,608.0
81,12686388,MORE THAN VENICE LTD,0.17857268399730578,days_to_next_accounts_due,1.7236845831364327,639.0,months_since_last_accounts_filing,1.3234547676901391,1.0,segment,0.8610975445342415,Micro
82,01006739,APPLIED PHOTOPHYSICS LIMITED,0.17857035461762294,months_since_last_accounts_filing,1.569726971044862,25.0,Mortgages.NumMortCharges,0.5704370090687824,16.0,segment,0.547472616250892,Small
83,16983519,EUROVIEW AG LTD,0.17800294935151037,Mortgages.NumMortCharges,1.8723232933227156,3.0,months_since_last_accounts_filing,0.6837247958208853,nan,sector,0.5140973887329385,Manufacturing
84,10844218,SIAN DAVEY PHOTOGRAPHY LTD,0.17722558330212762,months_since_last_accounts_filing,1.4555821738363062,2.0,days_to_next_accounts_due,1.0245181165469321,608.0,segment,0.9593924943119957,Small
85,04781357,GRACE PRODUCTIONS LIMITED,0.17671390462968312,months_since_last_accounts_filing,1.3524204471830168,2.0,segment,0.9602081006107401,Small,days_to_next_accounts_due,0.8725420510020911,608.0
86,11392308,SPACETIME LABS LIMITED,0.17662436335301737,days_to_next_accounts_due,1.853620849579397,639.0,months_since_last_accounts_filing,1.4699995752094746,1.0,segment,0.8307795744986867,Micro
87,15324653,BUDDY MOON LTD,0.17636898099917994,days_to_next_accounts_due,2.136683157976551,616.0,months_since_last_accounts_filing,1.4958124468236855,1.0,segment,0.8074633615728517,Micro
88,09577543,RGL ASSOCIATES LIMITED,0.1763433311747713,months_since_last_accounts_filing,1.537012222157819,2.0,days_to_next_accounts_due,1.0690718341647403,608.0,segment,0.9080643539959455,Micro
89,08531702,ISLE OF WIGHT JOBS LIMITED,0.17619729255806912,months_since_last_accounts_filing,1.396025611530859,2.0,days_to_next_accounts_due,0.9907520669439387,608.0,segment,0.9828952425223476,Small
90,08397116,MASTER-CLOUD LTD.,0.1756556471358713,days_to_next_accounts_due,1.9508091845721935,636.0,months_since_last_accounts_filing,1.5277732046603203,1.0,segment,0.8480678514323514,Micro
91,12630918,HEGETOR LTD,0.17550864324253954,months_since_last_accounts_filing,1.431765531411279,2.0,days_to_next_accounts_due,1.0101112393591836,608.0,segment,0.8922907792631896,Micro
92,09064144,GC DYNAMICS LTD,0.1750084006171566,months_since_last_accounts_filing,1.3567737550498185,2.0,segment,0.9151316544976463,Micro,days_to_next_accounts_due,0.8893391674983031,608.0
93,10170660,SAHASRA FUSION TECHNOLOGIES LIMITED,0.17494660299174056,months_since_last_accounts_filing,1.4743279675378818,2.0,days_to_next_accounts_due,1.0174234523589363,608.0,segment,0.906199513581802,Micro
94,05394508,NASMYTH DOUGHTY LIMITED,0.17427563008587946,months_since_last_accounts_filing,1.1208891590453243,51.0,Mortgages.NumMortCharges,0.7104913431861962,13.0,months_since_last_confstmt,0.4411769516826876,16.0
95,07263317,KHAN CONSULTING LTD,0.172810073087695,months_since_last_accounts_filing,1.345200331118402,2.0,days_to_next_accounts_due,0.9118887465287008,608.0,segment,0.8325499126916692,Micro
96,06587174,MOS MANAGEMENT SERVICES LIMITED,0.17221278256854525,months_since_last_accounts_filing,1.3420176562797232,2.0,segment,0.9774722926405458,Small,days_to_next_accounts_due,0.8633770132216595,608.0
97,10198306,VATAX ACCOUNTANCY SERVICES LTD,0.17145208609710164,months_since_last_accounts_filing,1.542326250507579,2.0,days_to_next_accounts_due,1.0816915583605489,608.0,segment,0.8803258885968872,Micro
98,12020842,PRICE CREATIVE LTD,0.17109698979767013,months_since_last_accounts_filing,1.4431782722741502,2.0,days_to_next_accounts_due,0.9992957587970386,608.0,segment,0.8815320958018538,Micro
99,10902333,INFINITE CHIMP LTD,0.17070413884990918,months_since_last_accounts_filing,1.5092650630584126,2.0,days_to_next_accounts_due,1.0418996970677201,608.0,segment,0.890489594769127,Micro
100,07272851,PHAYS LTD,0.17042134983706167,months_since_last_accounts_filing,1.5193631385203514,2.0,days_to_next_accounts_due,1.0612665009092166,608.0,segment,0.8893754619557481,Micro
