CompanyNumber,grant_has_any,grant_n_organisations,grant_n_projects,grant_max_confidence,grant_min_confidence,grant_match_method,grant_source_date,grant_has_date
00908792,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00918792,1,2,2,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
00920009,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00921793,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
00923416,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00923986,1,2,1,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
00930058,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00930776,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
00931547,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
00933890,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
00939400,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
00939450,1,3,1,0.9,0.9,name_postcode,2026-08-11,0
00940053,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
00942157,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
00942427,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
00943480,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
00944763,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
00947728,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
00947962,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
00947968,1,1,12,0.9,0.9,name_postcode,2026-08-11,0
00949175,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
00949364,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00949597,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00951407,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
00952144,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
00952421,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
00958507,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
00961100,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00961446,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
00962501,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
00964143,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
00964834,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00967763,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
00968536,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
00968729,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
00969828,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00972252,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
00973280,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00974319,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00975813,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
00976052,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00976297,1,2,19,0.9,0.9,name_postcode,2026-08-11,0
00976410,1,1,3,0.8,0.8,name_postcode_area,2026-08-11,0
00977818,1,4,179,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
00978842,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
00978878,1,2,2,0.8,0.8,name_postcode_area,2026-08-11,0
00979395,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
00980487,1,2,16,0.9,0.9,name_postcode,2026-08-11,0
00981905,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00985613,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
00987269,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00990667,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00992897,1,2,24,0.9,0.9,name_postcode,2026-08-11,0
00995387,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00997202,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
00998314,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
00999077,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01002610,1,3,25,0.9,0.9,name_postcode,2026-08-11,0
01003142,1,1,238,0.9,0.9,name_postcode,2026-08-11,0
01004816,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01006739,1,2,8,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
01008026,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
01008747,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01009166,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01010237,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01012929,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01014622,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
01016230,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01017514,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01018472,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01020602,1,3,2,0.9,0.9,name_postcode,2026-08-11,0
01025842,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01027904,1,2,6,0.9,0.9,name_postcode,2026-08-11,0
01028571,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
01030108,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01030381,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01032072,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01032313,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01034653,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
01036230,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01036298,1,2,14,0.9,0.9,name_postcode,2026-08-11,0
01037468,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01039270,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01047315,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01050981,1,2,35,0.9,0.9,name_postcode,2026-08-11,0
01052322,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01056394,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
01059511,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01061381,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01066993,1,2,1,0.8,0.8,name_postcode_area,2026-08-11,0
01069886,1,1,6,0.8,0.8,name_postcode_area,2026-08-11,0
01070731,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01070807,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01072913,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01074383,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01075253,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01079888,1,3,144,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
01080251,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01082778,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01083105,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01087374,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01089351,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01090667,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01094204,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01097578,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01101489,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01105991,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01106260,1,1,32,0.9,0.9,name_postcode,2026-08-11,0
01109955,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01110305,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01113101,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01116596,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01120437,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01123045,1,5,11,0.9,0.9,name_postcode,2026-08-11,0
01127975,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01134730,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01148362,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01151087,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
01152723,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01154477,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
01158619,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
01160907,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01161376,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01164090,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01164319,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01164955,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01166881,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01170773,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01171408,1,1,3,0.8,0.8,name_postcode_area,2026-08-11,0
01171948,1,2,14,0.9,0.9,name_postcode,2026-08-11,0
01173149,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01173261,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01182257,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01182653,1,2,4,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
01183364,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01183847,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
01188070,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01189998,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01190214,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01191211,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01198849,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01199255,1,1,12,0.9,0.9,name_postcode,2026-08-11,0
01200267,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01201305,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01211426,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01212237,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01212505,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01213092,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01213297,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01214570,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01218676,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01219774,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01223712,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01224533,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01233447,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01236886,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
01236964,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01243329,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01243967,1,1,10,0.9,0.9,name_postcode,2026-08-11,0
01245534,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01246369,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01249803,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01252181,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01254855,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01254878,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01259441,1,2,8,0.9,0.9,name_postcode,2026-08-11,0
01260881,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01261512,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01264184,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01265610,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01274037,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01274270,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
01274585,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01274885,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
01275022,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01276450,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01277813,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
01278360,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01279115,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01283809,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01288342,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01289798,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01291233,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01294792,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01296291,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01297497,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
01299452,1,2,16,0.9,0.9,name_postcode,2026-08-11,0
01300238,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
01303644,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01305027,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01306335,1,2,12,0.9,0.9,name_postcode,2026-08-11,0
01308938,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01309669,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01309949,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01311728,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01311968,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01312453,1,1,46,0.8,0.8,name_postcode_area,2026-08-11,0
01312605,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01313016,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01316437,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
01320288,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
01322907,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01324196,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01324871,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01325556,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01328169,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01332249,1,2,8,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
01332370,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
01332714,1,2,36,0.9,0.9,name_postcode,2026-08-11,0
01334448,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01337451,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
01338479,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
01349209,1,2,5,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
01353953,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
01355272,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01356034,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01356854,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01363137,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
01364362,1,1,9,0.9,0.9,name_postcode,2026-08-11,0
01364723,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01368806,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01369865,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01370248,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01373488,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01377241,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01378413,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01378601,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01378777,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01380188,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01381707,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01381911,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
01383511,1,2,13,0.9,0.9,name_postcode,2026-08-11,0
01384241,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01386979,1,1,3,0.8,0.8,name_postcode_area,2026-08-11,0
01388473,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01389010,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01394643,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01397255,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01400901,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01403147,1,3,2,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
01403898,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01405707,1,1,3,0.8,0.8,name_postcode_area,2026-08-11,0
01406798,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01407228,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
01408896,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01409925,1,2,4,0.9,0.9,name_postcode,2026-08-11,0
01413180,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01413643,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01417048,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01420041,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01427074,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01430113,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01430801,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01432936,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01433038,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01444615,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01446727,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
01447529,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01454059,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01458168,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
01459541,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01460044,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01465509,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01470151,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01471587,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01472269,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01475210,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01475528,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01476647,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01476898,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01477257,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01480449,1,3,1,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
01481073,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01485098,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01493087,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01493537,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01494701,1,1,0,0.8,0.8,name_postcode_area,2026-08-11,0
01495116,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01500012,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01500964,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01501167,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
01503733,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01503799,1,2,19,0.9,0.9,name_postcode,2026-08-11,0
01503908,1,1,13,0.9,0.9,name_postcode,2026-08-11,0
01504862,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01505148,1,2,8,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
01508951,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01512726,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01513190,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
01514084,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01514558,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
01514781,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01516136,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01517630,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
01523574,1,2,6,0.9,0.9,name_postcode,2026-08-11,0
01525421,1,1,3,0.8,0.8,name_postcode_area,2026-08-11,0
01526398,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01530620,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01532065,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01533774,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01539197,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01541402,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01543717,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01548073,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01548414,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01554521,1,2,4,0.9,0.9,name_postcode,2026-08-11,0
01557776,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01562213,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01563799,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01564220,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01564814,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01567779,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01568182,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01572148,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01573447,1,1,9,0.9,0.9,name_postcode,2026-08-11,0
01585669,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01585686,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01588839,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01590333,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01592661,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01596907,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
01600004,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01606391,1,2,5,0.8,0.8,name_postcode_area,2026-08-11,0
01606652,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
01610732,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01617265,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01618597,1,3,1,0.9,0.9,name_postcode,2026-08-11,0
01622174,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01624297,1,2,30,0.9,0.9,name_postcode,2026-08-11,0
01625838,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01626585,1,2,7,0.9,0.9,name_postcode,2026-08-11,0
01627562,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01628868,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01629011,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01630313,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01630328,1,2,20,0.9,0.9,name_postcode,2026-08-11,0
01631071,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01631537,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01634739,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01640855,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01644989,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01649776,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01652960,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01653116,1,1,12,0.9,0.9,name_postcode,2026-08-11,0
01653765,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01659656,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01661817,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01661935,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01663400,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01664664,1,2,8,0.9,0.9,name_postcode,2026-08-11,0
01664812,1,1,3,0.8,0.8,name_postcode_area,2026-08-11,0
01664824,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01665506,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01670261,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01670487,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01671841,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01672070,1,5,250,0.9,0.9,name_postcode,2026-08-11,0
01672130,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01672509,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01674379,1,1,0,0.8,0.8,name_postcode_area,2026-08-11,0
01675285,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01681062,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01682587,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01686721,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01691369,1,1,9,0.9,0.9,name_postcode,2026-08-11,0
01692536,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01694833,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01703614,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
01705804,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
01708157,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01708481,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01711056,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01712772,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01716221,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01717025,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01721203,1,2,4,0.9,0.9,name_postcode,2026-08-11,0
01721262,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01728605,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
01728878,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01729064,1,1,8,0.9,0.9,name_postcode,2026-08-11,0
01732131,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01734220,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01735844,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01735858,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
01738519,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01740905,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01742728,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01742794,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01742959,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
01743099,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01745834,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01749908,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01750201,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01752242,1,2,21,0.9,0.9,name_postcode,2026-08-11,0
01757790,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
01759238,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01759903,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01760288,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01761489,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01762448,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01763860,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
01764067,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01765701,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01772901,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01773459,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01781305,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01782394,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
01782505,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01786293,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01790370,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01790882,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
01790939,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01793462,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01799022,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
01800222,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
01800317,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
01802762,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
